id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2F8GPfzDGBTz3vuPkOxLXJ,Happy Christmas (War Is Over) - Bonus Track,17,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,21,206706,0.441,0.157,2,-10.792,1,0.0307,0.936,0,0.107,0.186,143.241,3
4pCySxpf4XZ50wO5331xSH,Misery - (Bimbo Jones Mix) Bonus Track,13,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,22,177840,0.643,0.907,7,-3.712,1,0.0416,0.0368,0,0.355,0.854,125.034,4
557idQwt2bQnRz9CI0zguR,Misery,51,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,1,216200,0.703,0.812,4,-4.873,0,0.0422,3.13e-4,0,0.199,0.711,102.982,4
5rpIq8YYqJ0Qa8qyrA99ex,Give A Little More,41,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,2,180293,0.753,0.821,0,-4.303,1,0.0386,9.88e-4,1.91e-4,0.141,0.936,117.954,4
1LRGDoeRpUW8WXB07yUES8,Stutter,26,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,3,196920,0.71,0.883,1,-2.772,0,0.0333,0.0171,0,0.111,0.814,119.983,4
21AHhcvT8XRVPazrj46TUG,Don't Know Nothing,21,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,4,199066,0.657,0.846,9,-3.124,0,0.0258,0.0149,0,0.136,0.857,129.994,4
6Ei0g7sfPanJVCml0gg7YL,Never Gonna Leave This Bed,50,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,5,196706,0.608,0.815,11,-4.207,1,0.0296,0.104,0,0.248,0.469,117.364,4
11rEQPIyb3VEqfV9ezGEC9,I Can't Lie,28,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,6,211200,0.627,0.872,2,-4.89,1,0.0329,0.0269,0,0.168,0.96,90.979,4
35yEUavzsa7DdLPaHYjji2,Hands All Over,23,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,7,192853,0.651,0.79,5,-4.706,0,0.0399,0.00922,0,0.104,0.73,86.447,4
6inFaYg03ih4BwM6YmpVs5,How,27,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,8,216600,0.535,0.689,4,-4.544,1,0.0262,0.118,0,0.334,0.389,92.991,4
7Cxx9Xd9A9p7nueuUamhfE,Get Back In My Life,21,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,9,217893,0.757,0.923,11,-3.842,1,0.0273,2.73e-4,0,0.136,0.906,111.956,4
3JPbZa3mr7zul9ZRqo7pmN,Just A Feeling,50,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,10,226506,0.602,0.621,3,-5.094,1,0.0285,0.143,0,0.105,0.306,149.917,4
4iaA9UT1XZSCIQwFacmGE7,Runaway,25,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,11,181200,0.662,0.843,11,-3.697,0,0.0301,0.00885,0,0.149,0.593,99.996,4
3mpXIFKxEHuAUS43FH7tmx,Out Of Goodbyes,27,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,12,196600,0.662,0.536,0,-8.459,1,0.025,0.139,1.09e-4,0.108,0.391,103.913,4
1mYhUH4EzceTiJdrWS1pDv,Crazy Little Thing Called Love - Acoustic Version,29,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,13,194160,0.496,0.758,2,-6.328,1,0.0532,0.348,0,0.344,0.602,151.794,4
2rNC907JV64oIZRXYlJpw3,Misery,26,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,1,216200,0.705,0.81,4,-4.874,0,0.0426,3.21e-4,0,0.216,0.724,102.984,4
1n5pqSLAQD4pUj7cE22hNs,Give A Little More,19,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,2,180293,0.753,0.824,0,-4.301,1,0.0385,8.99e-4,1.58e-4,0.141,0.938,117.948,4
0FprwCpCWifxmIpas2hSDf,Stutter,20,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,3,196920,0.711,0.882,1,-2.772,0,0.0333,0.017,0,0.112,0.812,119.984,4
7j7FBqU0UIVsKFZTiSl4jj,Don't Know Nothing,16,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,4,199066,0.657,0.847,9,-3.124,0,0.0258,0.0149,0,0.136,0.859,129.995,4
49DShQJXSAvSms5KncjHZI,Never Gonna Leave This Bed,27,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,5,196706,0.609,0.812,11,-4.208,1,0.0297,0.111,0,0.247,0.468,117.368,4
5UfK1U2mD7juGgmg1GfuB7,I Can't Lie,23,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,6,211200,0.625,0.872,2,-4.89,1,0.0327,0.0257,0,0.152,0.96,90.979,4
2rIRYDPYRowCykuxtWO01M,Hands All Over,16,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,7,192853,0.651,0.791,5,-4.706,0,0.04,0.00941,0,0.103,0.728,86.471,4
41penxdcq6LejItbDdS0aT,How,23,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,8,216600,0.535,0.689,4,-4.549,1,0.0262,0.12,0,0.346,0.389,92.998,4
0afqx5yZ87ZRdUJdzjIE5V,Get Back In My Life,18,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,9,217893,0.758,0.925,11,-3.842,1,0.0273,2.75e-4,0,0.137,0.899,111.957,4
5o8RS6vBfCdSEKgnPwMNSp,Just A Feeling,28,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,10,226506,0.602,0.616,3,-5.098,1,0.0283,0.148,0,0.106,0.294,149.964,4
5rZdymajCJKwbchumSJ7W1,Runaway,20,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,11,181200,0.662,0.842,11,-3.694,0,0.0301,0.0092,0,0.151,0.593,99.995,4
6jjaaXyaSJnHQnFqELBQrW,Out Of Goodbyes with Lady Antebellum,19,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,12,196600,0.446,0.533,7,-8.458,1,0.0318,0.141,9.04e-5,0.108,0.377,207.546,4
4xCgXfDMm0TKjSpWkNsbok,Last Chance,18,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,13,189946,0.792,0.769,6,-5.18,0,0.0316,0.0472,0,0.194,0.956,129.041,4
3yBLvRvcoZfzHGZh00VHYq,No Curtain Call,16,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,14,224706,0.519,0.799,10,-4.998,0,0.0271,0.00137,0,0.107,0.343,168.086,4
5vm4gTOAvdfXSxnF4LOOgC,Never Gonna Leave This Bed - Acoustic Version,21,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,15,202306,0.712,0.677,11,-5.706,1,0.0392,0.328,0,0.0901,0.609,114.957,4
4kJaLMoOt4TWAUjMV5ikI3,Misery - Acoustic Version,29,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,16,226306,0.729,0.599,6,-7.577,1,0.0371,0.258,0,0.112,0.452,97.01,4
6xWHK7jTmOx20jztSul2uu,If I Ain’t Got You - Live,39,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,17,240600,0.5,0.406,3,-8.321,1,0.0271,0.556,0,0.0845,0.235,114.879,3
7u6GVsDBnw4ZIl1FffYU4r,Crazy Little Thing Called Love - Acoustic Version,16,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,18,194013,0.428,0.748,2,-6.375,1,0.0575,0.354,1.18e-6,0.344,0.601,151.5,4
66zHUNLpXsG6rRL3yeAYSj,Misery,33,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,1,216200,0.703,0.81,4,-4.874,0,0.0424,3.15e-4,0,0.216,0.726,102.978,4
1wT7jlcm3pbMUHvkhg6bxd,Give A Little More,25,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,2,180293,0.753,0.824,0,-4.301,1,0.0385,9.2e-4,1.34e-4,0.141,0.938,117.951,4
1ZuZcBgNO3NtdPCbd2plqh,Stutter,20,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,3,196920,0.711,0.882,1,-2.77,0,0.0334,0.017,0,0.111,0.814,119.982,4
7oz55g09l5VkL0ePFBvmw2,Don't Know Nothing,17,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,4,199066,0.656,0.847,9,-3.124,0,0.0257,0.0155,0,0.135,0.863,129.99,4
6vpWjgkmLPl9ulmjPKcwfF,Never Gonna Leave This Bed,31,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,5,196706,0.608,0.817,11,-4.207,1,0.0296,0.104,0,0.247,0.47,117.367,4
2nVCQRuLWu0hKsGUUYBayX,I Can't Lie,21,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,6,211200,0.625,0.872,2,-4.888,1,0.0327,0.0261,0,0.151,0.961,90.978,4
1OJs4j8a18TcfgvgkmEpR5,Hands All Over,18,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,7,192853,0.651,0.79,5,-4.702,0,0.0397,0.00944,0,0.104,0.728,86.453,4
5eIeLJYzz7900YR5GimwcB,How,20,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,8,216600,0.535,0.689,4,-4.536,1,0.0262,0.123,0,0.334,0.388,92.989,4
7tVMCyNGk0J4PpU2pfnkb1,Get Back In My Life,17,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,9,217893,0.759,0.924,11,-3.843,1,0.0273,2.7e-4,0,0.136,0.899,111.959,4
6bIDlUJW8Le0VmWrBovJCU,Just A Feeling,39,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,10,226506,0.601,0.617,3,-5.098,1,0.0285,0.14,0,0.107,0.295,149.903,4
7g7bGCPmyM27iNKbiY4SQo,Runaway,19,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,11,181200,0.662,0.842,11,-3.696,0,0.0302,0.0092,0,0.152,0.588,99.983,4
3HKswndbc5sb1qgWa0cyv9,Out Of Goodbyes With Lady Antebellum,20,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,12,196613,0.661,0.531,0,-8.459,1,0.0247,0.143,8.8e-5,0.108,0.39,103.91,4
3TahdwXB4gJRWVAI00Ejqa,Moves Like Jagger - Studio Recording From The Voice Performance,60,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,13,201493,0.722,0.761,11,-4.459,0,0.0475,0.0117,0,0.315,0.624,128.044,4
6hwOHUnOSjAhUt97zQ0zBG,Crazy Little Thing Called Love - Acoustic Version,20,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,14,193786,0.532,0.753,7,-6.348,1,0.0521,0.341,1e-6,0.358,0.614,151.598,4
5RFo4jjKsAoe9JZiq25fWs,If I Never See Your Face Again - Swizz Beatz Remix,25,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,1,225733,0.619,0.932,6,-4.244,1,0.0471,0.0018,0,0.351,0.681,106.03,4
2TZpefebxp7JIj9TQvrNGn,Wake Up Call - Mark Ronson Remix,26,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,2,191560,0.62,0.902,11,-3.511,0,0.122,0.104,0,0.0942,0.907,89.413,4
3zojn1LRZxEh3aH477WRmm,Sunday Morning - Questlove Remix,35,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,3,226546,0.519,0.642,0,-5.26,1,0.0389,0.155,0,0.0512,0.892,87.907,4
4DZRhGua8FwDIf6St0dbHo,Makes Me Wonder - Just Blaze Remix,25,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,4,354986,0.447,0.719,11,-6.058,0,0.0675,0.0691,6.72e-4,0.547,0.0738,175.917,4
7lF4S3wpOcMQcdlY7G4Vaf,"This Love - C. ""Tricky"" Stewart Remix",25,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,5,177546,0.809,0.76,8,-6.08,1,0.0828,0.0135,2.52e-6,0.0573,0.725,114.944,4
7mbR1Mao73NCRI457H9zAC,She Will Be Loved - Pharrell Williams Remix,27,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,6,261653,0.684,0.531,5,-5.744,0,0.0269,0.24,0,0.148,0.212,101.998,4
6AM6mcvOhsBXhBRLqNrAvB,Shiver - DJ Quick Remix,21,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,7,164746,0.745,0.763,2,-4.75,1,0.113,0.0193,0.00523,0.0581,0.917,171.958,4
5Iiu0kA68rJNN0gZLxRT6U,Wake Up Call - David Banner Remix,24,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,8,200853,0.742,0.792,4,-5.313,0,0.0743,0.00358,0.0377,0.0719,0.384,163.988,4
23W2HOwEyDj9uA8WzaqSKf,Harder To Breathe - The Cool Kids Remix,26,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,9,178066,0.702,0.706,1,-7.066,0,0.0576,0.00474,0.00523,0.134,0.961,150.075,4
0rsCN21VJFkoTlrnNre7SP,Little Of Your Time - Bloodshy & Avant Remix,22,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,10,234440,0.631,0.841,7,-5.577,1,0.119,0.00158,0,0.315,0.835,145.044,4
5oaOnZFJViAM54otXt27Z3,Little Of Your Time - Of Montreal Remix,19,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,11,179520,0.593,0.952,6,-6.884,0,0.0684,0.00788,0.164,0.394,0.592,144.068,4
1yVlbG6WLOtWp3tLkFKpLs,Goodnight Goodnight - Deerhoof Remix,22,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,12,242400,0.648,0.483,2,-7.055,1,0.0296,0.117,1.94e-6,0.0789,0.233,94.977,4
6ymmQd6NKrsjVuGTCZ2jYJ,Not Falling Apart - Tiësto Remix,27,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,13,368733,0.741,0.376,7,-8.465,1,0.0632,0.00138,0.0138,0.225,0.418,130.011,4
0tG5QWGVg7Dillxob8z2em,Better That We Break - Ali Shaheed Muhammad & Doc Remix,21,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,14,159853,0.515,0.838,9,-4.669,0,0.148,0.0104,0,0.292,0.598,94.012,4
7KR1V5JyZ0dIBMkeoQUqVU,Secret - Premier 5 Remix,22,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,15,233573,0.752,0.605,7,-6.044,1,0.0411,0.00224,2.9e-4,0.212,0.389,87.989,4
3NPQFM3LRycBk6PxVlT1eL,Woman - Sam Farrar Remix,22,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,16,251853,0.672,0.707,7,-7.283,1,0.125,0.0496,0.00171,0.0617,0.797,173.972,4
2Q8sQ7cYrMqBQt2lAoWPDl,This Love - Cut Copy Galactic Beach House Mix,22,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,17,441306,0.632,0.892,10,-6.807,0,0.0366,0.00175,0.253,0.101,0.533,114.996,4
4ZSsnZIeuhu7urOeVFQsWT,If I Never See Your Face Again - Paul Oakenfold Remix,24,1btcxe4BlA1oqaBXQhd5zm,Call And Response: The Remix Album,18,18,423253,0.636,0.709,3,-6.44,0,0.0427,0.0216,0.00108,0.425,0.659,124.997,4
4dHOg1U0mIHjqV0mmUtxZd,If I Never See Your Face Again,55,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,1,201000,0.745,0.867,1,-2.446,1,0.0374,0.017,0,0.281,0.936,106.006,4
3PNOYDruQplC92lNc7mE9W,Makes Me Wonder,62,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,2,211080,0.803,0.851,7,-2.429,1,0.0357,0.00485,3.58e-4,0.0577,0.881,113.996,4
3Eb5tBeashhnFNn71fkf0c,Little Of Your Time,35,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,3,137066,0.686,0.963,6,-2.532,0,0.0801,0.0658,0,0.104,0.965,143.931,4
1BBotmY58mifFRvQvhFpjW,Wake Up Call,50,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,4,201306,0.632,0.949,4,-2.671,0,0.0593,0.0302,0,0.0871,0.969,164.118,4
6WEBwvsmpaoGxka0tSh5a7,Won't Go Home Without You,68,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,5,231173,0.737,0.615,3,-3.76,1,0.0317,0.0149,0,0.102,0.41,110.023,4
5HnGr274AAE80EsWZQ7lU0,Nothing Lasts Forever,47,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,6,187920,0.595,0.764,4,-4.631,0,0.0304,0.345,0,0.0855,0.558,95.959,4
4GzMGX8UcT1SH9BcvpUNEw,Can't Stop,39,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,7,152800,0.61,0.931,4,-1.872,0,0.0633,0.0167,0,0.0585,0.971,154.874,4
6pGZOkEi79wdJ7x2dPBy4w,Goodnight Goodnight,56,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,8,243320,0.587,0.677,2,-3.765,1,0.0256,0.033,0,0.18,0.239,94.988,4
4cQsMQCn1HCsYifnUsp5Q1,Not Falling Apart,35,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,9,243626,0.758,0.714,7,-5.027,1,0.0382,0.00788,1.34e-6,0.0636,0.403,119.971,4
26nKk5RN1eeCyRvwpTS2Or,Kiwi,32,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,10,214546,0.74,0.874,4,-4.47,0,0.0992,0.0384,0.00634,0.901,0.709,141.984,4
1d3kcbftCujF3gG3J342cI,Better That We Break,43,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,11,186306,0.52,0.613,0,-3.238,1,0.0268,0.314,0,0.13,0.383,79.914,4
748xEL4W6Bm2X1GOxU8Yms,Back At Your Door,34,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,12,226826,0.647,0.624,3,-3.415,1,0.0263,0.0196,0,0.224,0.315,111.994,3
3csXSG8QloDZH5LebEyUgU,Until You're Over Me - Non-LP Version,31,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,13,195306,0.811,0.813,5,-2.788,1,0.0601,0.0274,0,0.0702,0.897,139.951,4
7e2MR9NEW1XevN0ZUZIa55,Infatuation,33,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,14,265413,0.721,0.555,4,-3.833,1,0.0324,0.141,0,0.0716,0.541,144.014,4
2oIyWEuPUKGJWPTzsTN1S2,Losing My Mind - Non-LP Version,30,2RUHJZ3raiIDsR3yX4JXf5,It Won't Be Soon Before Long (International Version),15,15,201266,0.495,0.769,10,-3.005,1,0.0379,0.0275,0,0.112,0.369,167.952,4
6LGXMlZFFkvMrz8iJPwSbY,Shiver - Live,21,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,1,289160,0.226,0.987,0,-5.258,1,0.0754,0.00801,2.88e-6,0.833,0.358,173.533,4
2nvjcxZbWfgtC8a44B4MVU,Through With You - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,2,199040,0.488,0.933,10,-6.333,0,0.0354,0.00879,0,0.409,0.653,142.043,4
4BE1xijuaclg0GPzx1dI71,Tangled - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,3,217493,0.393,0.969,9,-5.943,0,0.0692,9.27e-4,5.82e-5,0.979,0.473,141.093,4
68a4QAkomPREeFxjiWBIsJ,Harder To Breathe - Live,23,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,4,179786,0.279,0.976,1,-5.67,0,0.0545,0.00546,0,0.934,0.726,148.125,4
2RhYrgApWxy0brsWNko6xD,The Sun - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,5,472280,0.333,0.942,7,-6.645,1,0.0685,0.00317,5.86e-5,0.957,0.309,80.061,4
3uc8EaDOksuNPOrSCwuu2W,Wasted Years - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,6,323480,0.271,0.881,9,-6.682,0,0.0501,0.0191,0,0.991,0.438,152.043,4
0cCYNg9N6BFtJxVF0FB0o5,Secret/Ain't No Sunshine - Live,21,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,7,431626,0.39,0.687,5,-8.226,1,0.0319,0.0306,0.00119,0.965,0.192,83.606,4
2MTCwBeOpNa3ww6PFUb0kq,Not Coming Home - Live,19,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,8,268280,0.522,0.953,1,-5.999,0,0.112,0.0631,1.08e-6,0.981,0.361,120.994,4
0lRm2146tAYFre5X1oIwN8,This Love - Live,28,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,9,314186,0.417,0.977,0,-5.675,1,0.117,0.0333,0,0.945,0.286,95.165,4
2kYvXQ6GPDBINWJLiOaOiC,Must Get Out - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,10,248720,0.483,0.883,7,-5.752,1,0.0327,0.0036,0,0.942,0.394,98.001,4
2GRpb2NAI2vn8qwLa3oxd8,Sunday Morning - Live,26,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,11,397520,0.346,0.927,0,-6.188,1,0.0957,0.0175,1.18e-5,0.932,0.291,85.886,4
2pBttYLLbR8W2xgAPOZIUS,Sweetest Goodbye - Live,22,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,12,578666,0.218,0.954,3,-6.598,0,0.0817,0.00401,0.00138,0.989,0.227,83.075,4
1vpT2nIDyx9MV6P4TfvwMq,Hello - Live,18,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,13,232240,0.185,0.984,9,-4.638,0,0.0977,3.21e-5,0.00402,1,0.169,108.552,4
4CbFaTmshnLTEKYS2v3t2L,She Will Be Loved - Live,33,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,14,379013,0.226,0.87,2,-6.907,1,0.0512,0.0353,0,0.397,0.481,201.099,4
5L1B4PfjpyeAYUyOgiq9eQ,If I Never See Your Face Again,25,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,1,201000,0.745,0.867,1,-2.446,1,0.0374,0.017,0,0.281,0.936,106.006,4
1KIkQkQtGzrv5PFNNAXfwY,Makes Me Wonder,30,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,2,211080,0.803,0.851,7,-2.429,1,0.0357,0.00485,3.58e-4,0.0577,0.881,113.996,4
64GVkyQ7yAr0WocanA4lg7,Little Of Your Time,20,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,3,137066,0.686,0.963,6,-2.532,0,0.0801,0.0658,0,0.104,0.965,143.931,4
1ZBlhRrfpuIpBu4R5ml7oL,Wake Up Call,26,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,4,201306,0.632,0.949,4,-2.671,0,0.0593,0.0302,0,0.0871,0.969,164.118,4
5n6xcZcHCSpAC2VHJKL3az,Won't Go Home Without You,38,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,5,231173,0.737,0.615,3,-3.76,1,0.0317,0.0149,0,0.102,0.41,110.023,4
3yLr56klPeVdRFRSThUbqo,Nothing Lasts Forever,28,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,6,187920,0.595,0.764,4,-4.631,0,0.0304,0.345,0,0.0855,0.558,95.959,4
0zF89WgKV6tC2PShUu7MFQ,Can't Stop,20,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,7,152800,0.61,0.931,4,-1.872,0,0.0633,0.0167,0,0.0585,0.971,154.874,4
7qTLRFfB2KGnM0ypoQNYYs,Goodnight Goodnight,26,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,8,243320,0.587,0.677,2,-3.765,1,0.0256,0.033,0,0.18,0.239,94.988,4
1Jbnep9UP9swwo01h02UZ5,Not Falling Apart,20,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,9,243626,0.758,0.714,7,-5.027,1,0.0382,0.00788,1.34e-6,0.0636,0.403,119.971,4
61xBZzKTtNSYK29NAVVttg,Kiwi,17,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,10,214546,0.74,0.874,4,-4.47,0,0.0992,0.0384,0.00634,0.901,0.709,141.984,4
7njcuQTUExivweyTv9fQc8,Better That We Break,26,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,11,186306,0.52,0.613,0,-3.238,1,0.0268,0.314,0,0.13,0.383,79.914,4
6U8Oad01XDrOWI2BMvlh5V,Back At Your Door,19,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,12,226826,0.647,0.624,3,-3.415,1,0.0263,0.0196,0,0.224,0.315,111.994,3
1UWzM1ekpDhQlPQ1yyMgwm,Until You're Over Me - Non-LP Version,17,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,13,195306,0.811,0.813,5,-2.788,1,0.0601,0.0274,0,0.0702,0.897,139.951,4
3mYQkjPJQjY7dAMyhh48Zq,Infatuation,19,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,14,265413,0.721,0.555,4,-3.833,1,0.0324,0.141,0,0.0716,0.541,144.014,4
6BnPy6mHpNTpg0moowYbxy,Losing My Mind - Non-LP Version,16,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,15,201266,0.495,0.769,10,-3.005,1,0.0379,0.0275,0,0.112,0.369,167.952,4
